,id,title,popularity,homepage
14173,18570,"Food, Inc.",6.931952,http://www.takepart.com/foodinc
22042,205220,Philomena,6.927182,Not available
8310,1405,Greed,6.925081,Not available
346,10464,"Corrina, Corrina",6.924689,Not available
3243,287,Bull Durham,6.924072,Not available
1672,9457,Deep Rising,6.922458,Not available
766,9268,Eraser,6.919314,http://www.warnerbros.com/eraser
4315,10540,Outland,6.918821,Not available
10840,9655,She's the Man,6.916201,Not available
9426,21200,Intimate Strangers,6.91026,Not available
10361,14286,Why We Fight,6.908381,http://www.sonyclassics.com/whywefight
2846,1610,Fever Pitch,6.906939,Not available
29926,268920,Hot Pursuit,6.90658,Not available
17599,49520,The Change-Up,6.906145,http://www.thechangeupmovie.com/
99,13685,Bottle Rocket,6.904831,Not available
105,10874,Muppet Treasure Island,6.902423,Not available
2946,9264,Poison Ivy,6.901684,Not available
34385,315465,The Boy and the Beast,6.900285,http://www.bakemono-no-ko.jp/index.html
28527,228203,"McFarland, USA",6.894606,Not available
5016,614,Wild Strawberries,6.89416,Not available
5474,9093,The Four Feathers,6.894153,Not available
6651,9874,Cobra,6.892829,Not available
14637,21575,A Prophet,6.892315,Not available
35,687,Dead Man Walking,6.891317,Not available
14899,26389,From Paris with Love,6.885593,http://www.frompariswithlovefilm.com/
11593,4169,Breach,6.885359,http://www.breachmovie.net/
16127,36940,The First Beautiful Thing,6.883023,Not available
5200,10164,Cadillac Man,6.882529,Not available
1848,9443,Chariots of Fire,6.877698,Not available
15742,38073,Going the Distance,6.876053,http://going-the-distance.warnerbros.com/
3824,641,Requiem for a Dream,6.874828,http://www.requiemforadream.com/
6921,1594,A Shot in the Dark,6.872888,Not available
9606,33475,Abbott and Costello Meet the Invisible Man,6.870281,Not available
23989,221902,"Two Days, One Night",6.868022,Not available
10047,24078,Off the Map,6.866857,Not available
400,8011,Highlander: The Final Dimension,6.866634,Not available
6647,650,Boyz n the Hood,6.866506,Not available
3884,10132,Talk Radio,6.865513,Not available
436,9571,Dazed and Confused,6.8652,Not available
31876,282984,Irrational Man,6.862812,http://www.sonyclassics.com/irrationalman/
11573,5172,The Astronaut Farmer,6.862146,http://theastronautfarmermovie.warnerbros.com/
13914,8054,The Imaginarium of Doctor Parnassus,6.859934,http://doctorparnassus.com/
1831,33667,Gentleman's Agreement,6.857318,Not available
969,9400,Set It Off,6.85606,http://www.newline.com/properties/setitoff.html
3936,11191,Mystic Pizza,6.854978,Not available
2349,16780,Texas Chainsaw Massacre: The Next Generation,6.854576,Not available
2261,13698,Gung Ho,6.853782,Not available
6327,2071,Shattered,6.851939,Not available
2492,6552,Idle Hands,6.851628,Not available
24000,220289,Coherence,6.851243,Not available
88,2086,Nick of Time,6.848591,Not available
5909,20663,Dead Reckoning,6.848208,Not available
10562,11421,CRAZY,6.844818,Not available
2415,10803,Logan's Run,6.842274,Not available
12445,8461,Funny Games,6.841586,http://wip.warnerbros.com/funnygames/
10263,8292,Four Brothers,6.84109,http://fourbrothersmovie.com
7895,1777,Fahrenheit 9/11,6.83946,Not available
3012,9684,Sweet and Lowdown,6.836569,Not available
4314,13938,The Last Dragon,6.830599,Not available
12875,11671,Elegy,6.829658,Not available
11379,13767,The Santa Clause 3: The Escape Clause,6.829528,Not available
2293,9326,Romancing the Stone,6.827193,Not available
24663,185567,Zulu,6.826661,Not available
17835,10316,The Ides of March,6.82647,http://www.sonypictures.com/movies/theidesofmarch/
2154,20096,The Butcher's Wife,6.825983,Not available
2958,11481,Repulsion,6.825852,Not available
4684,12103,Don't Say a Word,6.824871,Not available
2401,10906,Pet Sematary II,6.823445,Not available
24243,246403,Tusk,6.820925,Not available
5913,7514,The Harder They Come,6.820596,Not available
1211,3063,Duck Soup,6.819957,Not available
4231,10653,The Seven Year Itch,6.81733,Not available
17494,13931,Mike's New Car,6.816147,http://www.pixar.com/short_films/Home-Entertainment-Shorts/Mike's-New-Car
1249,10644,The Unbearable Lightness of Being,6.815147,Not available
4529,19236,Santa Sangre,6.813784,Not available
1804,11020,Picnic at Hanging Rock,6.811264,Not available
17107,55721,Bridesmaids,6.810991,http://www.bridesmaidsmovie.com/
16623,50348,The Lincoln Lawyer,6.807442,http://www.thelincolnlawyermovie.com/
5034,7219,Zombie Flesh Eaters,6.798595,Not available
727,532,A Close Shave,6.796858,http://www.wallaceandgromit.com/films/a-close-shave
11182,11559,Tideland,6.796465,http://www.tidelandthemovie.com/
4859,8386,How High,6.796277,http://www.howhighmovie.com/
13863,10024,My Sister's Keeper,6.793972,http://www.mysisterskeepermovie.com/
1063,9504,Glengarry Glen Ross,6.792215,Not available
24270,286554,Two Night Stand,6.788822,http://haveatwonightstand.com/
2197,9821,The Mighty,6.78844,Not available
4371,10141,Dirty Rotten Scoundrels,6.78824,Not available
2220,3033,Gods and Monsters,6.788021,http://www.godsandmonsters.net/
14497,26171,Everybody's Fine,6.786855,http://www.everybodysfinemovie.com/
25523,243684,"Men, Women & Children",6.785735,Not available
574,32562,The Celluloid Closet,6.784687,Not available
21697,209263,Enough Said,6.782909,Not available
5529,1809,The Rules of Attraction,6.781935,Not available
2672,10552,Cat's Eye,6.781815,Not available
121,11104,Chungking Express,6.778979,Not available
13550,16614,Adventureland,6.77887,http://www.adventurelandthefilm.com/
19201,39107,Dragon Ball Z: Fusion Reborn,6.778755,Not available
14418,8088,Broken Embraces,6.777379,http://www.losabrazosrotos.com/
19707,64689,Killing Them Softly,6.777326,http://killingthemsoftlymovie.com/
1252,12104,Pink Floyd: The Wall,6.773407,Not available
16384,46838,Tucker and Dale vs Evil,6.771868,Not available
3277,11176,The Muppet Movie,6.769866,Not available
11329,1975,The Grudge 2,6.768804,http://www.sonypictures.com/homevideo/thegrudge2/
11911,2359,Sicko,6.766086,Not available
9556,15045,Fat Albert,6.765443,Not available
14845,11439,The Ghost Writer,6.76482,Not available
12017,12435,The Nanny Diaries,6.764056,Not available
3828,10763,Dr. T and the Women,6.761308,Not available
21605,164457,Out of the Furnace,6.760321,Not available
5248,15417,Every Which Way But Loose,6.759519,Not available
3881,1857,The Transformers: The Movie,6.759181,Not available
5536,8051,Punch-Drunk Love,6.753969,Not available
16769,44943,Battle: Los Angeles,6.753746,http://www.battlela.com
11238,1116,The Wind That Shakes the Barley,6.752524,Not available
188,10533,The Scarlet Letter,6.752119,Not available
836,11134,Police Story 3: Supercop,6.751864,Not available
8443,20246,The Stranger,6.749799,Not available
1206,422,8½,6.747516,Not available
964,44465,The Rich Man's Wife,6.746475,Not available
14875,23023,Tooth Fairy,6.74468,Not available
6128,10735,What a Girl Wants,6.743151,Not available
10703,9900,Grandma's Boy,6.741159,Not available
2872,38772,Melvin and Howard,6.737435,Not available
14178,16873,Battle for Terra,6.737142,http://www.battleforterra.com/
9893,11431,Fever Pitch,6.734065,Not available
12425,13260,Semi-Pro,6.733237,http://newline.com/properties/semipro.html
6194,18736,The Lizzie McGuire Movie,6.730857,http://disneydvd.disney.go.com/the-lizzie-mcguire-movie.html
4292,34689,The Barefoot Contessa,6.730728,Not available
963,1770,Michael Collins,6.728199,Not available
17237,55347,Beginners,6.72639,http://focusfeatures.com/beginners
3553,13368,White Christmas,6.723456,Not available
5165,8346,My Big Fat Greek Wedding,6.719949,Not available
9828,11638,Guess Who,6.71898,Not available
2276,11252,Psycho,6.715898,Not available
1717,17127,The Object of My Affection,6.715856,Not available
1095,11298,The Howling,6.715512,Not available
14943,27573,The Bounty Hunter,6.715263,http://www.thebountyhunter-movie.net/
22446,124623,I Know That Voice,6.715162,http://iknowthatvoice.com/
1736,267,Live Flesh,6.715019,Not available
3188,28978,The Circus,6.714813,Not available
1258,642,Butch Cassidy and the Sundance Kid,6.714577,Not available
5883,11222,The American Friend,6.710499,Not available
252,6280,Junior,6.710215,Not available
1365,8818,Evita,6.709803,http://en.wikipedia.org/wiki/Evita_(film)
22980,97370,Under the Skin,6.707974,Not available
569,10897,The Little Rascals,6.707109,Not available
3585,10068,Nine 1/2 Weeks,6.706262,Not available
9438,9694,One Missed Call,6.703174,Not available
1886,11133,Poltergeist II: The Other Side,6.701138,Not available
9400,11606,Last Life in the Universe,6.700563,Not available
3275,918,Blind Date,6.696292,Not available
18356,62837,Dolphin Tale,6.695229,http://dolphintalemovie.warnerbros.com/index.html
1844,1051,The French Connection,6.694959,Not available
4441,45225,The Big Picture,6.69473,Not available
4268,11286,The Cannonball Run,6.693055,Not available
7112,1278,The Dreamers,6.685981,Not available
1008,10163,The Lawnmower Man,6.685948,Not available
11025,1781,An Inconvenient Truth,6.684925,http://www.climatecrisis.net/
2035,15144,Sixteen Candles,6.683723,Not available
1594,11975,The Rainmaker,6.683398,Not available
5253,1957,Enough,6.681287,http://www.sonypictures.com/movies/enough/
5388,11484,Rollerball,6.680938,Not available
11331,8975,The Marine,6.679168,Not available
6,11860,Sabrina,6.677277,Not available
9940,32085,Vincent,6.675518,Not available
5315,2022,Mr. Deeds,6.674356,Not available
3131,11087,The Hand that Rocks the Cradle,6.672715,Not available
3698,12107,Nutty Professor II: The Klumps,6.671316,Not available
2303,15596,Back to School,6.669879,Not available
13745,13975,In the Electric Mist,6.666455,Not available
14850,23172,The Spy Next Door,6.663422,Not available
2053,34636,The Neverending Story II: The Next Chapter,6.658994,Not available
2422,11123,Earthquake,6.657792,Not available
4488,19118,Let It Ride,6.657723,Not available
3355,25673,A Place in the Sun,6.656993,Not available
3478,18228,Blue Hawaii,6.656799,Not available
2921,21849,A Face in the Crowd,6.656685,Not available
22762,120143,The Four,6.653942,Not available
2388,13466,October Sky,6.652528,Not available
20292,84290,Keep the Lights On,6.651607,http://keepthelightsonfilm.com/
3964,19933,The Brave Little Toaster,6.649391,Not available
4255,60670,The Crimson Rivers,6.649222,Not available
5740,64,Talk to Her,6.648278,Not available
2962,10399,Mansfield Park,6.646005,Not available
11928,3563,I Now Pronounce You Chuck & Larry,6.645799,http://www.chuckandlarry.com/index.php
2857,11562,Crimes and Misdemeanors,6.645295,Not available
28214,311291,45 Years,6.645078,Not available
1726,8838,Mercury Rising,6.644644,Not available
4278,11697,The Man Who Shot Liberty Valance,6.641827,Not available
4127,9290,Crocodile Dundee in Los Angeles,6.640385,Not available
3747,3110,Shane,6.63816,Not available
213,11017,Billy Madison,6.638116,Not available
13510,15854,Kung Fu Panda: Secrets of the Furious Five,6.638013,http://www.kungfupanda.com/
942,488,The African Queen,6.636872,Not available
6217,43232,Les Girls,6.636057,Not available
5955,10150,The Last Unicorn,6.634939,Not available
6163,994,Straw Dogs,6.632663,Not available
15670,41479,The Joneses,6.632194,http://www.thejonesesmovie.com/
4568,27813,Basket Case,6.631724,Not available
4975,17130,Crossroads,6.631356,Not available
15299,34806,The Back-Up Plan,6.629999,http://www.theback-upplan.com/
12088,2274,The Seeker: The Dark Is Rising,6.627076,Not available
23861,229297,Magic in the Moonlight,6.626077,Not available
13519,16325,Echelon Conspiracy,6.624498,http://www.echelonconspiracy.com/
12916,13972,The Women,6.62363,http://thewomen.warnerbros.com/index.html
3641,9873,F/X,6.620556,Not available
18101,71880,Jack and Jill,6.620033,http://www.jackandjill-movie.com/
6770,11657,Le Cercle Rouge,6.616907,Not available
8106,11632,Vanity Fair,6.614456,Not available
2010,9980,Maximum Overdrive,6.614078,Not available
2923,14035,Meatballs,6.613063,Not available
12020,11835,Death Sentence,6.612175,Not available
11476,1730,INLAND EMPIRE,6.610774,http://www.inlandempirecinema.com/
1415,19952,Best Men,6.610419,Not available
2785,9638,Phantasm,6.609336,http://phantasm.com
27854,283235,99 Homes,6.60913,Not available
18617,27902,Love Wrecked,6.608369,Not available
4404,24929,Return of the Living Dead Part II,6.606325,Not available
928,900,Bringing Up Baby,6.60577,Not available
3831,10383,Lost Souls,6.604577,Not available
12888,13256,Mutant Chronicles,6.603748,Not available
4074,9594,Double Impact,6.600651,Not available
16389,41515,Yogi Bear,6.598296,http://www.yogibear.com/
369,11011,Ri¢hie Ri¢h,6.595255,Not available
11792,14240,Maniac Cop,6.595038,Not available
814,3573,Emma,6.593011,http://www.miramax.com/movie/emma/
14007,15137,Evangelion: 1.0: You Are (Not) Alone,6.592907,http://www.evangelion.co.jp/
6633,11475,Leningrad Cowboys Go America,6.590913,Not available
13446,19255,Away We Go,6.590093,Not available
304,109,Three Colors: White,6.5898,Not available
10245,308,Broken Flowers,6.589304,http://brokenflowersmovie.com/broken_flowers
12784,13353,"It's the Great Pumpkin, Charlie Brown",6.588367,Not available
3922,10655,Gettysburg,6.588347,Not available
3792,10637,Remember the Titans,6.587726,http://movies.disney.com/remember-the-titans
2238,19426,Nights of Cabiria,6.587353,Not available
1204,9322,La Femme Nikita,6.586401,Not available
4662,29756,13 Ghosts,6.586372,Not available
1877,11361,Halloween 5: The Revenge of Michael Myers,6.585405,Not available
1226,1633,Fried Green Tomatoes,6.584254,Not available
25086,293310,Citizenfour,6.584217,https://citizenfourfilm.com
6381,11482,The Tenant,6.583984,Not available
13379,4959,The International,6.583609,http://www.sonypictures.com/movies/theinternational/site/
7266,10843,After Hours,6.583161,Not available
10971,503,Poseidon,6.581669,http://www2.warnerbros.com/poseidon/
493,2625,Mr. Jones,6.579753,Not available
1030,10218,Swingers,6.578025,Not available
7166,11217,Club Dread,6.57613,Not available
12927,13184,Bangkok Dangerous,6.576009,http://www.bangkokdangerousmovie.net/
4205,11896,Throw Momma from the Train,6.573364,Not available
10474,8066,Stay,6.572049,Not available
2797,17198,The Mating Habits of the Earthbound Human,6.571586,Not available
2656,17707,Brokedown Palace,6.570918,Not available
21925,200481,The Blue Umbrella,6.568023,http://www.pixar.com/short_films/Theatrical-Shorts/The-Blue-Umbrella
3029,10402,Deuce Bigalow: Male Gigolo,6.567794,Not available
6206,10989,101 Reykjavik,6.565758,Not available
6984,255,Stolen Kisses,6.564465,Not available
17740,70868,I Don't Know How She Does It,6.562982,http://www.weinsteinco.com/#/film/idontknowhow
3049,47070,Brenda Starr,6.561712,Not available
3286,10971,A Night to Remember,6.560231,Not available
421,4722,Body Snatchers,6.559693,Not available
815,10546,The Crow: City of Angels,6.554679,Not available
3874,11678,Vertical Limit,6.548229,https://www.epicbuzz.net/movies/vertical-limit
3795,11569,Hellraiser III: Hell on Earth,6.546551,Not available
5069,39543,Mon Oncle d'Amérique,6.545371,Not available
1779,9715,Hope Floats,6.54478,Not available
15242,37821,Killers,6.540621,http://killersfilm.com/
5875,10628,Kangaroo Jack,6.538007,Not available
1644,9922,The Postman,6.537407,Not available
2792,226,Boys Don't Cry,6.536006,http://www.foxsearchlight.com/boysdontcry/
10190,9009,Dark Water,6.53565,Not available
1603,9823,Mortal Kombat: Annihilation,6.532498,Not available
327,12122,Village of the Damned,6.529879,http://www.theofficialjohncarpenter.com/village-of-the-damned/
12882,13649,High School Musical 2,6.529094,http://www.disneychannel.com/highschoolmusical2
2414,2362,Westworld,6.529052,Not available
29831,258099,Just Before I Go,6.528444,Not available
13850,176241,Prison Break: The Final Break,6.526913,Not available
3885,11064,Brewster's Millions,6.526379,Not available
12389,13121,Teeth,6.523545,Not available
1984,13155,Return to Oz,6.523262,http://movies.disney.com/return-to-oz
16584,22843,Evangelion: 2.0 You Can (Not) Advance,6.518028,http://www.evangelion.co.jp/
483,1413,M. Butterfly,6.516976,Not available
